marca,anio,localizacion,kilometraje,combustible,distintivo_ambiental,garantia,cambio,carroceria,plazas,potencia,puertas,color,precio,vendedor,consumo_medio,certificado,fecha_extraccion,referencia,url,ruta_imagen
AUDI Q7 45 Tdi,03/2020,Vizcaya,98.000 km,Diesel y corriente eléctrica,ECO,12 meses,Automático,"4x4, SUV o pickup",,232 cv,5 Puertas,Negro,47.990 €,"Top Car Concesionario en Vizcaya
Profesional",,No,2025-03-05 07:49:10.405881,ref15522671,https://www.autocasion.com/coches-segunda-mano/audi-q7-ocasion/45-tdi-167c700d1e3547-ref15522671,img/coches/15522671-0-401095426667c700d4ef9724.27689304.jpeg
JEEP Compass 1.6 Mjt Longitude FWD,07/2021,Vizcaya,142.000 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,130 cv,5 Puertas,Gris / Metalizado,17.490 €,"REVIVAUTO
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 07:49:37.178148,ref15526236,https://www.autocasion.com/coches-segunda-mano/jeep-compass-ocasion/compass-1-6-mjt-longitude-fwd-1-ref15526236,img/coches/15526236-0-169489077867c75741054fd2.21820445.jpeg
BMW Serie 4 420iA Cabrio,03/2024,Málaga,9.995 km,Gasolina,C,12 meses,Automático,Convertible,4 asientos,184 cv,2 Puertas,Blanco / Metalizado,46.890 €,"AUTOS MOLIERE
Profesional","Consumo medio
5,70
litros/100 km",No,2025-03-05 07:49:48.443482,ref15518860,https://www.autocasion.com/coches-segunda-mano/bmw-serie-4-ocasion/420ia-cabrio-3-ref15518860,img/coches/15518860-0-76420198067c6094c449514.07882822.jpeg
VOLKSWAGEN Tiguan Sport Style 4Motion 20 TDI 103kW 6-Gang,07/2009,Badajoz,199.910 km,Diésel,,12 meses,Manual,"4x4, SUV o pickup",,140 cv,5 Puertas,Blanco,11.500 €,"AUTOSERENA OCASION DE BADAJOZ
Profesional",,No,2025-03-05 07:49:57.020242,ref15483240,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/volkswagen-sport-style-4motion-20-tdi-103kw-6-gang-167bcca4fe7317-ref15483240,img/coches/15483240-0-298259428467bcca51375357.11015723.jpeg
TOYOTA Corolla 1.8 125H ACTIVE TECH E-CVT TOU SPORT,05/2020,Vizcaya,153.000 km,Gasolina y corriente eléctrica,ECO,No,Automático,Familiar,,122 cv,5 Puertas,Blanco,16.990 €,"REVIVAUTO
Profesional",,No,2025-03-05 07:50:04.871772,ref15514081,https://www.autocasion.com/coches-segunda-mano/toyota-corolla-ocasion/1-8-125h-active-tech-e-cvt-tou-sport-167c36131a0a46-ref15514081,img/coches/15514081-0-211629612367c3613a985ec3.01485176.jpeg
LAND-ROVER Freelander 2.2Td4 HSE,05/2008,Badajoz,242.500 km,Diesel,B,12 meses,Manual,Todo Terreno,5 asientos,160 cv,5 Puertas,Beige,9.990 €,"AUTOSERENA OCASION DE BADAJOZ
Profesional","Consumo medio
7,50
litros/100 km",No,2025-03-05 07:50:15.562670,ref15483241,https://www.autocasion.com/coches-segunda-mano/land-rover-freelander-ocasion/freelander-2-2td4-hse-1-ref15483241,img/coches/15483241-0-11940532367bcca51ec0d52.15878335.jpeg
VOLKSWAGEN Golf 2.0TDI R-Line DSG 110kW,10/2021,Málaga,25.745 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,150 cv,5 Puertas,Azul / Metalizado,29.890 €,"AUTOS MOLIERE
Profesional","Consumo medio
3,90
litros/100 km",No,2025-03-05 07:50:27.092469,ref15519817,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-2-0tdi-r-line-dsg-110kw-ref15519817,img/coches/15519817-0-284840603467c60949014d81.23190631.jpeg
SEAT León 2.0 TDCI 115 CV REFERENCE GO,05/2021,Vizcaya,122.000 km,Diésel,,12 meses,Manual,Pequeño,,115 cv,5 Puertas,Blanco,15.490 €,"REVIVAUTO
Profesional",,No,2025-03-05 07:50:37.140230,ref15526237,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-2-0-tdci-115-cv-reference-go-167c757378f5a5-ref15526237,img/coches/15526237-0-350560435967c7574136d680.40909466.jpeg
SKODA Roomster 1.2TDI CR Ambition 75,05/2011,Badajoz,185.200 km,Diesel,B,12 meses,Manual,Monovolumen,5 asientos,75 cv,5 Puertas,Blanco,6.500 €,"AUTOSERENA OCASION DE BADAJOZ
Profesional","Consumo medio
4,70
litros/100 km",No,2025-03-05 07:50:47.415114,ref15494047,https://www.autocasion.com/coches-segunda-mano/skoda-roomster-ocasion/roomster-1-2tdi-cr-ambition-75-ref15494047,img/coches/15494047-0-315460897967bf33967807e5.42870942.jpeg
BMW Serie 1 118d,02/2021,Vizcaya,101.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,150 cv,5 Puertas,Gris / Metalizado,22.990 €,"REVIVAUTO
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 07:50:58.544370,ref15526235,https://www.autocasion.com/coches-segunda-mano/bmw-serie-1-ocasion/118d-9-ref15526235,img/coches/15526235-0-260750037767c7574064eac2.41561208.jpeg
KIA Sportage Tech 1.6 T-GDI MHEV 110KW (150cv),06/2024,Barcelona,16.849 km,Gasolina y corriente eléctrica,ECO,No,Manual,"4x4, SUV o pickup",,150 cv,5 Puertas,Gris-negro,27.990 €,"Bosch Automobils
Profesional",,No,2025-03-05 07:51:29.519908,ref15481909,https://www.autocasion.com/coches-segunda-mano/kia-sportage-ocasion/kia-tech-1-6-t-gdi-mhev-110kw-150cv-167bc924339eb9-ref15481909,img/coches/15481909-0-25979839567bc9244dc8013.18230343.jpeg
VOLKSWAGEN T-Cross 1.0 TSI Advance 81kW,09/2022,Barcelona,38.000 km,Gasolina,C,No,Manual,Todo Terreno,5 asientos,110 cv,5 Puertas,Gris-negro,17.490 €,"Bosch Automobils
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 07:51:39.187327,ref15497355,https://www.autocasion.com/coches-segunda-mano/volkswagen-t-cross-ocasion/t-cross-1-0-tsi-advance-81kw-ref15497355,img/coches/15497355-0-396651793167bf8b2b7fb4b9.61394559.jpeg
BMW Serie 7 740d xDrive 340cv M Sport,03/2022,Barcelona,49.900 km,Diesel y corriente eléctrica,ECO,12 meses,Automático,Berlina mediana o grande,,340 cv,4 Puertas,Negro / Metalizado,64.800 €,"Bosch Automobils
Profesional",,No,2025-03-05 07:51:47.442546,ref15519767,https://www.autocasion.com/coches-segunda-mano/bmw-serie-7-ocasion/740d-xdrive-340cv-m-sport-167c607b38c489-ref15519767,img/coches/15519767-0-216939168467c607b5228657.33118164.jpeg
MINI Mini Cooper S,03/2008,Vizcaya,175.000 km,Gasolina,C,12 meses,Manual,Berlina,4 asientos,175 cv,3 Puertas,Gris / Metalizado,8.490 €,"YES WE CAR LEIOA, SL
Profesional","Consumo medio
6,20
litros/100 km",No,2025-03-05 07:51:58.887534,ref15521872,https://www.autocasion.com/coches-segunda-mano/mini-mini-ocasion/mini-cooper-s-2-ref15521872,img/coches/4fa3fa453da8f64d8f8f286f051113c095fb0c46.jpeg
JAGUAR X-Type 2.2D Executive,06/2006,Málaga,214.000 km,Diesel,B,12 meses,Manual,Berlina,5 asientos,155 cv,4 Puertas,Negro,8.900 €,"M.DOMENECH
Profesional","Consumo medio
6,00
litros/100 km",No,2025-03-05 07:52:07.990620,ref15519787,https://www.autocasion.com/coches-segunda-mano/jaguar-x-type-ocasion/x-type-2-2d-executive-ref15519787,img/coches/15519787-0-227987568767c609365c0759.88255737.jpeg
PEUGEOT 508 HYBRID 5P GT Pack HYBRID 225 e-EAT8,03/2023,Cádiz,37.567 km,Híbrido,ECO,12 meses,Automático,Berlina mediana o grande,5 asientos,225 cv,5 Puertas,NEGRO / Metalizado,25.900 €,"CADIMAR S.A., concesionario oficial Mercedes-Benz
Profesional",,No,2025-03-05 07:52:16.320183,ref15526012,https://www.autocasion.com/coches-segunda-mano/peugeot-508-ocasion/hybrid-5p-gt-pack-hybrid-225-e-eat8-167c754d389ba4-ref15526012,img/coches/15526012-0-4199033567c754d8723a42.74450284.jpeg
MERCEDES-BENZ Clase GLE 350 de 4MATIC (Híbrido Enchufable),02/2021,Cádiz,115.368 km,Híbrido,ECO,24 meses,Automático,"4x4, SUV o pickup",5 asientos,320 cv,5 Puertas,AZUL BRILLANTE / Metalizado,73.500 €,"CADIMAR S.A., concesionario oficial Mercedes-Benz
Profesional",,Si,2025-03-05 07:52:23.340616,ref15526008,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gle-ocasion/clase-gle-350-de-4matic-hbrido-enchufable-167c754cf3ea7e-ref15526008,img/coches/15526008-0-232874551367c754da4881b3.88252514.jpeg
RENAULT Clio TCe Zen 74kW,09/2020,Barcelona,32.000 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,100 cv,5 Puertas,Naranja,14.990 €,"MUNDIAUTO 2000, S.L.
Profesional","Consumo medio
4,30
litros/100 km",No,2025-03-05 07:52:31.776393,ref15523688,https://www.autocasion.com/coches-segunda-mano/renault-clio-ocasion/clio-tce-gpf-zen-74kw-ref15523688,img/coches/15523688-0-52005191567c709382ac4a8.43498959.jpeg
MERCEDES-BENZ Clase V 200 d Largo,02/2019,Cádiz,115.454 km,Diésel,,24 meses,Automático,Monovolumen,8 asientos,136 cv,4 Puertas,PLATA BRILLANTE / Metalizado,39.800 €,"CADIMAR S.A., concesionario oficial Mercedes-Benz
Profesional",,Si,2025-03-05 07:52:59.354227,ref15526010,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-v-ocasion/clase-v-200-d-largo-167c754cfba53c-ref15526010,img/coches/15526010-0-167043473467c754db2df5c1.52617432.jpeg
AUDI A3 2.0TDI CD Attraction 150,10/2015,Barcelona,93.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,150 cv,3 Puertas,Gris / Metalizado,15.900 €,"MUNDIAUTO 2000, S.L.
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 07:53:10.617416,ref15523694,https://www.autocasion.com/coches-segunda-mano/audi-a3-ocasion/a3-2-0tdi-cd-attraction-150-ref15523694,img/coches/15523694-0-225178851867c7093dad34e9.62487854.jpeg
MERCEDES-BENZ Clase GLE 350d 4Matic Aut.,03/2018,Cádiz,164.192 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,258 cv,5 Puertas,GRIS SELENITA / Metalizado,41.900 €,"CADIMAR S.A., concesionario oficial Mercedes-Benz
Profesional","Consumo medio
7,50
litros/100 km",Si,2025-03-05 07:53:20.679536,ref15526009,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-gle-ocasion/gle-350d-4matic-ref15526009,img/coches/15526009-0-62019561767c754da7d7702.59605252.jpeg
AUDI A6 S6 4.0 TFSI quattro S-Tronic,04/2014,Barcelona,101.000 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,420 cv,4 Puertas,Gris / Metalizado,34.900 €,"MUNDIAUTO 2000, S.L.
Profesional","Consumo medio
9,70
litros/100 km",No,2025-03-05 07:53:31.139165,ref15523695,https://www.autocasion.com/coches-segunda-mano/audi-a6-ocasion/s6-4-0-tfsi-quattro-s-tronic-ref15523695,img/coches/15523695-0-224198708867c7093f07b268.94004014.jpeg
MERCEDES-BENZ EQB 300 4Matic,06/2022,Cádiz,33.633 km,Corriente eléctrica,0 EMISIONES,24 meses,Automático,Todo Terreno,5 asientos,228 cv,5 Puertas,BLANCO POLAR,39.500 €,"CADIMAR S.A., concesionario oficial Mercedes-Benz
Profesional","Consumo medio
0,00
litros/100 km",Si,2025-03-05 07:53:41.968282,ref15526011,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-eqb-ocasion/eqb-300-4matic-ref15526011,img/coches/15526011-0-330491643367c754dbb0bfa9.02348045.jpeg
TOYOTA Land Cruiser D-4D GX,08/2018,Córdoba,66.000 km,Diesel,C,No,Manual,Todo Terreno,5 asientos,177 cv,5 Puertas,Blanco,33.500 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
7,40
litros/100 km",No,2025-03-05 07:53:51.557345,ref13708316,https://www.autocasion.com/coches-segunda-mano/toyota-land-cruiser-ocasion/land-cruiser-d-4d-gx-11-ref13708316,img/coches/13708316-0-1175119611667f743411eea4.24787747.jpeg
VOLVO XC40 D4 R-Design AWD Aut.,11/2018,Córdoba,145.000 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,190 cv,5 Puertas,Blanco / Metalizado,23.500 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
5,00
litros/100 km",No,2025-03-05 07:54:01.470211,ref13527300,https://www.autocasion.com/coches-segunda-mano/volvo-xc40-ocasion/xc40-d4-r-design-awd-ref13527300,img/coches/13527300-0-7262677166670f52aad9ca7.72857077.jpeg
KGM / SSANGYONG Musso Sports D22DTR 4x4 Pro,06/2023,Córdoba,3.500 km,Diésel,,48 meses,Manual,"4x4, SUV o pickup",,202 cv,4 Puertas,Blanco,29.900 €,"AUTOMOVILES MARTIN
Profesional",,No,2025-03-05 07:54:08.731256,ref11939168,https://www.autocasion.com/coches-km0/km-0/ssangyong-musso-km0/sports-d22dtr-4x4-pro-165b1606805621-ref11939168,img/coches/11939168-0-365352147865b1607b780818.85323791.jpeg
TOYOTA Land Cruiser D-4D VX,06/2020,Córdoba,171.000 km,Diesel,C,12 meses,Manual,Todo Terreno,7 asientos,177 cv,5 Puertas,Blanco,31.500 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
7,40
litros/100 km",No,2025-03-05 07:54:18.632273,ref9004076,https://www.autocasion.com/coches-segunda-mano/toyota-land-cruiser-ocasion/land-cruiser-d-4d-vx-11-ref9004076,img/coches/fd55a36f6dab332a52e93281a79fc186.jpeg
SUZUKI Jimny 1.5DDiS JLX Techo Metálico,04/2007,Córdoba,171.000 km,Diesel,B,12 meses,Manual,Todo Terreno,4 asientos,86 cv,3 Puertas,Verde,11.800 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
6,10
litros/100 km",No,2025-03-05 07:54:28.721965,ref14643622,https://www.autocasion.com/coches-segunda-mano/suzuki-jimny-ocasion/jimny-1-5ddis-jlx-techo-metalico-ref14643622,img/coches/14643622-0-303022813467179d35a46737.85259189.jpeg
TOYOTA Land Cruiser D-4D GX,08/2018,Córdoba,99.000 km,Diesel,C,No,Manual,Todo Terreno,5 asientos,177 cv,5 Puertas,Blanco,31.900 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
7,40
litros/100 km",No,2025-03-05 07:54:39.839625,ref13704550,https://www.autocasion.com/coches-segunda-mano/toyota-land-cruiser-ocasion/land-cruiser-d-4d-gx-11-ref13704550,img/coches/13704550-0-2264481887667e9747e3f075.80435746.jpeg
VOLVO XC90 T8 Twin Inscription AWD 407,09/2019,Córdoba,172.000 km,Híbrido Enchufable,0 EMISIONES,12 meses,Automático,Todo Terreno,7 asientos,407 cv,5 Puertas,Beige / Metalizado,38.900 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
2,10
litros/100 km",No,2025-03-05 07:54:49.111451,ref11781838,https://www.autocasion.com/coches-segunda-mano/volvo-xc90-ocasion/xc90-t8-twin-inscription-awd-407-ref11781838,img/coches/11781838-0-540888359659cad45aa85c5.16489048.jpeg
TOYOTA Land Cruiser D-4D VX,02/2017,Córdoba,149.000 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,177 cv,3 Puertas,Verde claro / Metalizado,30.900 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
7,20
litros/100 km",No,2025-03-05 07:54:58.717883,ref10348254,https://www.autocasion.com/coches-segunda-mano/toyota-land-cruiser-ocasion/land-cruiser-d-4d-vx-8-ref10348254,img/coches/6b8d684ce57374e8f0170a72cfd6b1be.jpeg
VOLVO XC60 XC-60 2.0 B5 D5 AWD Inscription Auto,12/2019,Córdoba,149.000 km,Diesel y corriente eléctrica,ECO,12 meses,Automático,"4x4, SUV o pickup",,235 cv,5 Puertas,Blanco / Metalizado,35.500 €,"AUTOMOVILES MARTIN
Profesional",,No,2025-03-05 07:55:06.964798,ref11920997,https://www.autocasion.com/coches-segunda-mano/volvo-xc60-ocasion/xc-60-2-0-b5-d5-awd-inscription-auto-165af2f48dc7cf-ref11920997,img/coches/11920997-0-183651895065af30137c28c1.84014255.jpeg
TOYOTA Land Cruiser D-4D VX Aut.,04/2021,Córdoba,103.000 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,177 cv,3 Puertas,Gris / Metalizado,39.700 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
7,20
litros/100 km",No,2025-03-05 07:55:16.449636,ref11317177,https://www.autocasion.com/coches-segunda-mano/toyota-land-cruiser-ocasion/land-cruiser-d-4d-vx-aut-8-ref11317177,img/coches/a6e98060a7aee1bfde2f64faac977262.jpeg
LAND-ROVER Defender 110 2.0D SD4 S AWD Aut. 240,08/2020,Córdoba,125.000 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,240 cv,5 Puertas,Blanco,59.900 €,"AUTOMOVILES MARTIN
Profesional","Consumo medio
7,60
litros/100 km",No,2025-03-05 07:55:50.838475,ref15326727,https://www.autocasion.com/coches-segunda-mano/land-rover-defender-ocasion/defender-2-0d-sd4-s-awd-aut-240-ref15326727,img/coches/15326727-0-4157533786798dd41c440c9.19738737.jpeg
VOLKSWAGEN Golf R 2.0 TSI Black Line Performance,02/2025,Ciudad Real,50 km,Gasolina,C,36 meses,Automático,Berlina mediana o grande,,333 cv,5 Puertas,Negro / Metalizado,"64.990 €
8%
59.990 €","RECOIL CARS
Profesional",,No,2025-03-05 07:55:59.916639,ref15431789,https://www.autocasion.com/coches-km0/km-0/volkswagen-golf-km0/r-2-0-tsi-black-line-performance-167b097b3ef176-ref15431789,img/coches/15431789-0-244949294067b097cc4c4086.81254692.jpeg
DACIA Duster 1.6 GLP Essential 4x2 84kW,12/2020,Madrid,145.000 km,Gasolina/gas,ECO,No,Manual,Todo Terreno,5 asientos,115 cv,5 Puertas,Blanco,10.300 €,"BREINEL MOTOR
Profesional","Consumo medio
6,60
litros/100 km",No,2025-03-05 07:56:10.204682,ref15524375,https://www.autocasion.com/coches-segunda-mano/dacia-duster-ocasion/duster-1-6-glp-essential-4x2-115-ref15524375,img/coches/e40fa76fedc1b93031d5e4e2848b309fd0f73ed8.jpeg
KGM / SSANGYONG Rexton 270Xdi Executive,10/2006,Sevilla,209.000 km,Diesel,B,12 meses,Manual,Todo Terreno,5 asientos,165 cv,5 Puertas,Negro / Metalizado,6.990 €,"AUTOS CATA CARS
Profesional","Consumo medio
8,90
litros/100 km",No,2025-03-05 07:56:19.633098,ref15525710,https://www.autocasion.com/coches-segunda-mano/ssangyong-rexton-ocasion/rexton-270xdi-executive-ref15525710,img/coches/15525710-0-156662242967c7498059fda8.33119602.jpeg
SEAT Ibiza 1.4 16v Sport 100,07/2004,Toledo,194.000 km,Gasolina,B,6 meses,Manual,Berlina,5 asientos,100 cv,3 Puertas,Rojo / Metalizado,2.490 €,"Oc Cars
Profesional","Consumo medio
6,90
litros/100 km",No,2025-03-05 07:56:29.314065,ref15526254,https://www.autocasion.com/coches-segunda-mano/seat-ibiza-ocasion/ibiza-1-4-16v-sport-100-ref15526254,img/coches/0d710973e6620a40c6ed888084b2393e22534086.jpeg
HYUNDAI Ioniq HEV 1.6 GDI Tecno,05/2019,Madrid,123.000 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina,5 asientos,141 cv,5 Puertas,Blanco,16.450 €,"MID CAR TIENDA 2
Profesional","Consumo medio
3,60
litros/100 km",No,2025-03-05 07:56:40.213127,ref15525765,https://www.autocasion.com/coches-segunda-mano/hyundai-ioniq-ocasion/ioniq-hev-1-6-gdi-tecno-1-ref15525765,img/coches/160342b224e22f680cf150949591cb1e5ef0155a.jpeg
HYUNDAI Ioniq HEV 1.6 GDI Tecno,01/2020,Madrid,199.000 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina,5 asientos,141 cv,5 Puertas,Azul,12.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
3,60
litros/100 km",No,2025-03-05 07:56:51.399317,ref15525774,https://www.autocasion.com/coches-segunda-mano/hyundai-ioniq-ocasion/ioniq-hev-1-6-gdi-tecno-1-ref15525774,img/coches/96b526a382754808f36107ce50d21ce01541229f.jpeg
PEUGEOT 208 1.5 BlueHDi S&S Allure Pack 100,10/2020,Madrid,134.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,100 cv,5 Puertas,Gris,13.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
3,20
litros/100 km",No,2025-03-05 07:57:01.329897,ref15525806,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-5-bluehdi-s-s-allure-pack-100-ref15525806,img/coches/2bd0b398c34996dceef56a4595ed31db59cb8dcc.jpeg
PEUGEOT 208 1.6BlueHDi S&S Style 100,07/2019,Madrid,86.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,100 cv,5 Puertas,Blanco,10.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
3,70
litros/100 km",No,2025-03-05 07:57:12.055215,ref15526250,https://www.autocasion.com/coches-segunda-mano/peugeot-208-ocasion/208-1-6bluehdi-s-s-style-100-ref15526250,img/coches/57b7ac248634b203351b4b807181c207d468bc2e.jpeg
PEUGEOT 308 1.5BlueHDi S&S Style 130,06/2019,Madrid,123.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,130 cv,5 Puertas,Blanco,12.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
3,60
litros/100 km",No,2025-03-05 07:57:22.625853,ref15526255,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-5bluehdi-s-s-style-130-ref15526255,img/coches/91f0fa8c88e4524749fc93b5b90bd171038fd26a.jpeg
PEUGEOT 308 SW 1.5 BlueHDi S&S Allure Pack 130,04/2021,Madrid,149.000 km,Diesel,C,12 meses,Manual,Stationwagon,5 asientos,130 cv,5 Puertas,Gris,13.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 07:57:31.049991,ref15526257,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-sw-1-5-bluehdi-s-s-allure-pack-130-ref15526257,img/coches/ebd122a17bc56c2c5285ce3470b2b27722fb0fbd.jpeg
PEUGEOT 308 SW 1.5BlueHDi S&S Active Pack EAT8 130,09/2021,Madrid,119.000 km,Diesel,C,12 meses,Automático,Stationwagon,5 asientos,130 cv,5 Puertas,Blanco,15.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
3,70
litros/100 km",No,2025-03-05 07:57:41.001651,ref15526258,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-sw-1-5bluehdi-s-s-active-pack-eat8-130-ref15526258,img/coches/13eda23befbb97201240a3eca7c5b031a41ece74.jpeg
VOLKSWAGEN Golf e-Golf ePower,08/2020,Madrid,89.000 km,Corriente eléctrica,0 EMISIONES,12 meses,Automático,Berlina,5 asientos,136 cv,5 Puertas,Blanco,15.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 07:57:52.179448,ref15526277,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/e-golf-epower-1-ref15526277,img/coches/85b2cb0fe118e11e34d781bd2ed0a540055e66e4.jpeg
VOLKSWAGEN Passat 2.0TDI EVO Executive DSG7 110kW,05/2021,Madrid,179.000 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,150 cv,4 Puertas,Azul,18.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 07:58:03.027682,ref15526290,https://www.autocasion.com/coches-segunda-mano/volkswagen-passat-ocasion/passat-2-0tdi-executive-dsg7-110kw-ref15526290,img/coches/6d743ed2144b748826277dff9e454661296b2c4c.jpeg
MERCEDES-BENZ Clase A 250e 8G-DCT,10/2020,Madrid,91.000 km,Híbrido Enchufable,0 EMISIONES,12 meses,Automático,Berlina,5 asientos,218 cv,5 Puertas,GRIS PLATA,26.500 €,"ROES COCHES DIRECT S.L
Profesional","Consumo medio
1,40
litros/100 km",No,2025-03-05 07:58:31.936747,ref15526046,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-250e-8g-dct-ref15526046,img/coches/301084cf64b341c34f71edfc9beba7fd19cb00c8.jpeg
MERCEDES-BENZ Clase A 200 Sedán 7G-DCT,03/2022,Barcelona,22.000 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,163 cv,4 Puertas,Blanco,32.990 €,"VGP CARS
Profesional","Consumo medio
5,20
litros/100 km",No,2025-03-05 07:58:42.047285,ref15525978,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-a-ocasion/a-200-sedan-7g-dct-1-ref15525978,img/coches/7eae95119f405278488549a851181e5fbf602ad4.jpeg
PEUGEOT Rifter 1.5BlueHDi S&S Standard GT Line 130,04/2019,Barcelona,124.000 km,Diesel,C,12 meses,Manual,Monovolumen,5 asientos,131 cv,5 Puertas,Negro,17.990 €,"VGP CARS
Profesional","Consumo medio
4,40
litros/100 km",No,2025-03-05 07:58:51.613442,ref15525973,https://www.autocasion.com/coches-segunda-mano/peugeot-rifter-ocasion/rifter-1-5bluehdi-standard-gt-line-130-ref15525973,img/coches/582962b3ba83131d3ccf53b0a168c9cc2326a523.jpeg
PEUGEOT 3008 1.2 PureTech S&S Style 130,01/2016,Madrid,122.500 km,Gasolina,C,12 meses,Manual,Monovolumen,5 asientos,130 cv,5 Puertas,Blanco,9.500 €,"LA DONNA E MOBILE
Profesional","Consumo medio
4,90
litros/100 km",No,2025-03-05 07:59:01.453407,ref15473868,https://www.autocasion.com/coches-segunda-mano/peugeot-3008-ocasion/3008-1-2-puretech-s-s-style-130-ref15473868,img/coches/8aad7b7209f9683932ba54c2e64b490dfaf47887.jpeg
MERCEDES-BENZ Clase GLC 220d 4Matic Aut.,12/2016,Palencia,72.617 km,Diesel,C,Sí,Automático,Todo Terreno,5 asientos,170 cv,5 Puertas,Blanco Polar,34.490 €,"JF Automóviles
Profesional","Consumo medio
5,00
litros/100 km",No,2025-03-05 07:59:12.044778,ref15526273,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glc-ocasion/glc-220d-4matic-ref15526273,img/coches/04ff8ab8eb33fae0b186003664f7caa52c2e4cda.jpeg
TESLA Model 3 Long-Range RWD,09/2020,Palencia,78.436 km,Corriente eléctrica,0 EMISIONES,12 meses,Automático,Berlina,5 asientos,462 cv,4 Puertas,Blanco,27.990 €,"JF Automóviles
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 07:59:22.384683,ref14937865,https://www.autocasion.com/coches-segunda-mano/tesla-model-3-ocasion/model-3-long-range-rwd-ref14937865,img/coches/816b687870a73170a605582bde836caa3e7eade3.jpeg
RENAULT Clio 1.5dCi Ecoleader Energy Limited 90,09/2017,Madrid,99.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,90 cv,5 Puertas,Blanco,10.950 €,"MID CAR TIENDA 2
Profesional","Consumo medio
3,60
litros/100 km",No,2025-03-05 07:59:32.670611,ref15526275,https://www.autocasion.com/coches-segunda-mano/renault-clio-ocasion/clio-1-5dci-ecoleader-energy-limited-90-ref15526275,img/coches/6dc7921d6961aa0ca34d74c01570e2f71c67dded.jpeg
